timestamp,label,ch1_theta,ch1_alpha,ch1_beta,ch1_gamma,ch1_beta_alpha,ch1_beta_theta_alpha,ch1_one_over_alpha,ch1_rms,ch2_theta,ch2_alpha,ch2_beta,ch2_gamma,ch2_beta_alpha,ch2_beta_theta_alpha,ch2_one_over_alpha,ch2_rms,ch3_theta,ch3_alpha,ch3_beta,ch3_gamma,ch3_beta_alpha,ch3_beta_theta_alpha,ch3_one_over_alpha,ch3_rms,ch4_theta,ch4_alpha,ch4_beta,ch4_gamma,ch4_beta_alpha,ch4_beta_theta_alpha,ch4_one_over_alpha,ch4_rms,ch5_theta,ch5_alpha,ch5_beta,ch5_gamma,ch5_beta_alpha,ch5_beta_theta_alpha,ch5_one_over_alpha,ch5_rms,ch6_theta,ch6_alpha,ch6_beta,ch6_gamma,ch6_beta_alpha,ch6_beta_theta_alpha,ch6_one_over_alpha,ch6_rms,ch7_theta,ch7_alpha,ch7_beta,ch7_gamma,ch7_beta_alpha,ch7_beta_theta_alpha,ch7_one_over_alpha,ch7_rms,ch8_theta,ch8_alpha,ch8_beta,ch8_gamma,ch8_beta_alpha,ch8_beta_theta_alpha,ch8_one_over_alpha,ch8_rms,avg_beta_alpha,avg_beta_theta_alpha,avg_one_over_alpha
1778618548.7720847,1,0,0,0,0,2.804,0.798,0.014,27.2,0,0,0,0,3.087,0.855,0.047,17.6,0,0,0,0,3.092,0.857,0.047,17.6,0,0,0,0,3.278,1.312,0.031,15.6,0,0,0,0,3.177,0.787,0.034,20.2,0,0,0,0,4.8,2.339,0.299,6.1,0,0,0,0,4.352,1.226,0.051,17.1,0,0,0,0,3.194,1.296,0.029,15.9,3.473,1.1838,0.0688
1778618548.7720847,1,0,0,0,0,2.804,0.798,0.014,27.2,0,0,0,0,3.087,0.855,0.047,17.6,0,0,0,0,3.092,0.857,0.047,17.6,0,0,0,0,3.278,1.312,0.031,15.6,0,0,0,0,3.177,0.787,0.034,20.2,0,0,0,0,4.8,2.339,0.299,6.1,0,0,0,0,4.352,1.226,0.051,17.1,0,0,0,0,3.194,1.296,0.029,15.9,3.473,1.1838,0.0688
1778618548.7720847,1,0,0,0,0,2.804,0.798,0.014,27.2,0,0,0,0,3.087,0.855,0.047,17.6,0,0,0,0,3.092,0.857,0.047,17.6,0,0,0,0,3.278,1.312,0.031,15.6,0,0,0,0,3.177,0.787,0.034,20.2,0,0,0,0,4.8,2.339,0.299,6.1,0,0,0,0,4.352,1.226,0.051,17.1,0,0,0,0,3.194,1.296,0.029,15.9,3.473,1.1838,0.0688
1778618549.2528877,1,0,0,0,0,2.956,0.84,0.015,30.2,0,0,0,0,3.22,0.817,0.051,18.9,0,0,0,0,3.228,0.82,0.051,18.9,0,0,0,0,3.225,1.157,0.032,19.4,0,0,0,0,3.041,0.791,0.034,23.1,0,0,0,0,4.874,2.312,0.319,6.9,0,0,0,0,3.951,1.161,0.048,19.4,0,0,0,0,3.152,1.136,0.03,19.6,3.456,1.1292,0.0724
1778618549.2528877,1,0,0,0,0,2.956,0.84,0.015,30.2,0,0,0,0,3.22,0.817,0.051,18.9,0,0,0,0,3.228,0.82,0.051,18.9,0,0,0,0,3.225,1.157,0.032,19.4,0,0,0,0,3.041,0.791,0.034,23.1,0,0,0,0,4.874,2.312,0.319,6.9,0,0,0,0,3.951,1.161,0.048,19.4,0,0,0,0,3.152,1.136,0.03,19.6,3.456,1.1292,0.0724
1778618549.2528877,1,0,0,0,0,2.956,0.84,0.015,30.2,0,0,0,0,3.22,0.817,0.051,18.9,0,0,0,0,3.228,0.82,0.051,18.9,0,0,0,0,3.225,1.157,0.032,19.4,0,0,0,0,3.041,0.791,0.034,23.1,0,0,0,0,4.874,2.312,0.319,6.9,0,0,0,0,3.951,1.161,0.048,19.4,0,0,0,0,3.152,1.136,0.03,19.6,3.456,1.1292,0.0724
1778618549.2528877,1,0,0,0,0,2.956,0.84,0.015,30.2,0,0,0,0,3.22,0.817,0.051,18.9,0,0,0,0,3.228,0.82,0.051,18.9,0,0,0,0,3.225,1.157,0.032,19.4,0,0,0,0,3.041,0.791,0.034,23.1,0,0,0,0,4.874,2.312,0.319,6.9,0,0,0,0,3.951,1.161,0.048,19.4,0,0,0,0,3.152,1.136,0.03,19.6,3.456,1.1292,0.0724
1778618549.7340171,1,0,0,0,0,3.102,0.78,0.015,35.2,0,0,0,0,3.2,0.722,0.049,31.5,0,0,0,0,3.206,0.723,0.049,31.5,0,0,0,0,3.437,1.235,0.033,23.9,0,0,0,0,3.213,0.688,0.035,68.8,0,0,0,0,4.9,2.338,0.317,9.9,0,0,0,0,3.832,1.039,0.044,34.4,0,0,0,0,3.364,1.226,0.031,24.3,3.5316,1.0939,0.0714
1778618549.7340171,1,0,0,0,0,3.102,0.78,0.015,35.2,0,0,0,0,3.2,0.722,0.049,31.5,0,0,0,0,3.206,0.723,0.049,31.5,0,0,0,0,3.437,1.235,0.033,23.9,0,0,0,0,3.213,0.688,0.035,68.8,0,0,0,0,4.9,2.338,0.317,9.9,0,0,0,0,3.832,1.039,0.044,34.4,0,0,0,0,3.364,1.226,0.031,24.3,3.5316,1.0939,0.0714
1778618549.7340171,1,0,0,0,0,3.102,0.78,0.015,35.2,0,0,0,0,3.2,0.722,0.049,31.5,0,0,0,0,3.206,0.723,0.049,31.5,0,0,0,0,3.437,1.235,0.033,23.9,0,0,0,0,3.213,0.688,0.035,68.8,0,0,0,0,4.9,2.338,0.317,9.9,0,0,0,0,3.832,1.039,0.044,34.4,0,0,0,0,3.364,1.226,0.031,24.3,3.5316,1.0939,0.0714
1778618549.7340171,1,0,0,0,0,3.102,0.78,0.015,35.2,0,0,0,0,3.2,0.722,0.049,31.5,0,0,0,0,3.206,0.723,0.049,31.5,0,0,0,0,3.437,1.235,0.033,23.9,0,0,0,0,3.213,0.688,0.035,68.8,0,0,0,0,4.9,2.338,0.317,9.9,0,0,0,0,3.832,1.039,0.044,34.4,0,0,0,0,3.364,1.226,0.031,24.3,3.5316,1.0939,0.0714
1778618550.2142768,1,0,0,0,0,2.961,0.642,0.015,39.2,0,0,0,0,3.193,0.502,0.05,32.0,0,0,0,0,3.202,0.502,0.05,32.0,0,0,0,0,3.245,1.013,0.031,22.4,0,0,0,0,3.113,0.471,0.034,72.4,0,0,0,0,4.976,2.079,0.322,10.0,0,0,0,0,4.025,0.754,0.048,34.7,0,0,0,0,3.178,1.011,0.03,22.8,3.4865,0.8719,0.0726
1778618550.2142768,1,0,0,0,0,2.961,0.642,0.015,39.2,0,0,0,0,3.193,0.502,0.05,32.0,0,0,0,0,3.202,0.502,0.05,32.0,0,0,0,0,3.245,1.013,0.031,22.4,0,0,0,0,3.113,0.471,0.034,72.4,0,0,0,0,4.976,2.079,0.322,10.0,0,0,0,0,4.025,0.754,0.048,34.7,0,0,0,0,3.178,1.011,0.03,22.8,3.4865,0.8719,0.0726
1778618550.2142768,1,0,0,0,0,2.961,0.642,0.015,39.2,0,0,0,0,3.193,0.502,0.05,32.0,0,0,0,0,3.202,0.502,0.05,32.0,0,0,0,0,3.245,1.013,0.031,22.4,0,0,0,0,3.113,0.471,0.034,72.4,0,0,0,0,4.976,2.079,0.322,10.0,0,0,0,0,4.025,0.754,0.048,34.7,0,0,0,0,3.178,1.011,0.03,22.8,3.4865,0.8719,0.0726
1778618550.2142768,1,0,0,0,0,2.961,0.642,0.015,39.2,0,0,0,0,3.193,0.502,0.05,32.0,0,0,0,0,3.202,0.502,0.05,32.0,0,0,0,0,3.245,1.013,0.031,22.4,0,0,0,0,3.113,0.471,0.034,72.4,0,0,0,0,4.976,2.079,0.322,10.0,0,0,0,0,4.025,0.754,0.048,34.7,0,0,0,0,3.178,1.011,0.03,22.8,3.4865,0.8719,0.0726
1778618550.6943076,1,0,0,0,0,3.209,0.483,0.016,33.0,0,0,0,0,2.945,0.331,0.046,19.9,0,0,0,0,2.951,0.331,0.046,19.9,0,0,0,0,3.102,0.751,0.03,18.0,0,0,0,0,1.704,0.21,0.015,36.8,0,0,0,0,3.868,1.596,0.203,7.1,0,0,0,0,2.942,0.357,0.036,18.7,0,0,0,0,2.996,0.752,0.028,18.2,2.9648,0.6014,0.0525
1778618550.6943076,1,0,0,0,0,3.209,0.483,0.016,33.0,0,0,0,0,2.945,0.331,0.046,19.9,0,0,0,0,2.951,0.331,0.046,19.9,0,0,0,0,3.102,0.751,0.03,18.0,0,0,0,0,1.704,0.21,0.015,36.8,0,0,0,0,3.868,1.596,0.203,7.1,0,0,0,0,2.942,0.357,0.036,18.7,0,0,0,0,2.996,0.752,0.028,18.2,2.9648,0.6014,0.0525
1778618550.6943076,1,0,0,0,0,3.209,0.483,0.016,33.0,0,0,0,0,2.945,0.331,0.046,19.9,0,0,0,0,2.951,0.331,0.046,19.9,0,0,0,0,3.102,0.751,0.03,18.0,0,0,0,0,1.704,0.21,0.015,36.8,0,0,0,0,3.868,1.596,0.203,7.1,0,0,0,0,2.942,0.357,0.036,18.7,0,0,0,0,2.996,0.752,0.028,18.2,2.9648,0.6014,0.0525
1778618550.6943076,1,0,0,0,0,3.209,0.483,0.016,33.0,0,0,0,0,2.945,0.331,0.046,19.9,0,0,0,0,2.951,0.331,0.046,19.9,0,0,0,0,3.102,0.751,0.03,18.0,0,0,0,0,1.704,0.21,0.015,36.8,0,0,0,0,3.868,1.596,0.203,7.1,0,0,0,0,2.942,0.357,0.036,18.7,0,0,0,0,2.996,0.752,0.028,18.2,2.9648,0.6014,0.0525
1778618551.1753333,1,0,0,0,0,3.042,0.446,0.014,27.8,0,0,0,0,3.02,0.299,0.045,17.1,0,0,0,0,3.015,0.299,0.045,17.1,0,0,0,0,3.352,0.787,0.03,18.3,0,0,0,0,1.825,0.192,0.015,23.8,0,0,0,0,4.497,1.685,0.221,6.6,0,0,0,0,3.051,0.325,0.034,17.0,0,0,0,0,3.295,0.798,0.029,18.4,3.1373,0.6037,0.0542
1778618551.1753333,1,0,0,0,0,3.042,0.446,0.014,27.8,0,0,0,0,3.02,0.299,0.045,17.1,0,0,0,0,3.015,0.299,0.045,17.1,0,0,0,0,3.352,0.787,0.03,18.3,0,0,0,0,1.825,0.192,0.015,23.8,0,0,0,0,4.497,1.685,0.221,6.6,0,0,0,0,3.051,0.325,0.034,17.0,0,0,0,0,3.295,0.798,0.029,18.4,3.1373,0.6037,0.0542
1778618551.1753333,1,0,0,0,0,3.042,0.446,0.014,27.8,0,0,0,0,3.02,0.299,0.045,17.1,0,0,0,0,3.015,0.299,0.045,17.1,0,0,0,0,3.352,0.787,0.03,18.3,0,0,0,0,1.825,0.192,0.015,23.8,0,0,0,0,4.497,1.685,0.221,6.6,0,0,0,0,3.051,0.325,0.034,17.0,0,0,0,0,3.295,0.798,0.029,18.4,3.1373,0.6037,0.0542
1778618551.1753333,1,0,0,0,0,3.042,0.446,0.014,27.8,0,0,0,0,3.02,0.299,0.045,17.1,0,0,0,0,3.015,0.299,0.045,17.1,0,0,0,0,3.352,0.787,0.03,18.3,0,0,0,0,1.825,0.192,0.015,23.8,0,0,0,0,4.497,1.685,0.221,6.6,0,0,0,0,3.051,0.325,0.034,17.0,0,0,0,0,3.295,0.798,0.029,18.4,3.1373,0.6037,0.0542
1778618551.6559727,1,0,0,0,0,3.308,0.419,0.015,28.8,0,0,0,0,3.203,0.285,0.045,15.7,0,0,0,0,3.202,0.285,0.045,15.7,0,0,0,0,3.702,0.792,0.032,18.1,0,0,0,0,1.916,0.19,0.015,20.0,0,0,0,0,4.643,1.633,0.22,6.7,0,0,0,0,3.238,0.318,0.035,16.8,0,0,0,0,3.63,0.801,0.03,18.2,3.3554,0.5903,0.0548
1778618551.6559727,1,0,0,0,0,3.308,0.419,0.015,28.8,0,0,0,0,3.203,0.285,0.045,15.7,0,0,0,0,3.202,0.285,0.045,15.7,0,0,0,0,3.702,0.792,0.032,18.1,0,0,0,0,1.916,0.19,0.015,20.0,0,0,0,0,4.643,1.633,0.22,6.7,0,0,0,0,3.238,0.318,0.035,16.8,0,0,0,0,3.63,0.801,0.03,18.2,3.3554,0.5903,0.0548
1778618551.6559727,1,0,0,0,0,3.308,0.419,0.015,28.8,0,0,0,0,3.203,0.285,0.045,15.7,0,0,0,0,3.202,0.285,0.045,15.7,0,0,0,0,3.702,0.792,0.032,18.1,0,0,0,0,1.916,0.19,0.015,20.0,0,0,0,0,4.643,1.633,0.22,6.7,0,0,0,0,3.238,0.318,0.035,16.8,0,0,0,0,3.63,0.801,0.03,18.2,3.3554,0.5903,0.0548
1778618552.1363232,1,0,0,0,0,3.65,0.454,0.016,26.8,0,0,0,0,3.578,0.304,0.047,14.5,0,0,0,0,3.587,0.304,0.047,14.5,0,0,0,0,4.088,0.855,0.032,17.1,0,0,0,0,1.99,0.193,0.015,19.7,0,0,0,0,5.069,1.725,0.23,6.6,0,0,0,0,3.695,0.344,0.037,15.2,0,0,0,0,3.997,0.866,0.031,17.2,3.7066,0.6306,0.0569
1778618552.1368847,1,0,0,0,0,3.492,0.425,0.015,26.3,0,0,0,0,3.497,0.292,0.047,15.0,0,0,0,0,3.505,0.292,0.047,15.0,0,0,0,0,3.782,0.878,0.031,17.5,0,0,0,0,2.021,0.19,0.016,20.8,0,0,0,0,4.888,1.731,0.226,6.7,0,0,0,0,3.501,0.324,0.037,15.1,0,0,0,0,3.685,0.887,0.029,17.7,3.5464,0.6274,0.0561
1778618552.1368847,1,0,0,0,0,3.492,0.425,0.015,26.3,0,0,0,0,3.497,0.292,0.047,15.0,0,0,0,0,3.505,0.292,0.047,15.0,0,0,0,0,3.782,0.878,0.031,17.5,0,0,0,0,2.021,0.19,0.016,20.8,0,0,0,0,4.888,1.731,0.226,6.7,0,0,0,0,3.501,0.324,0.037,15.1,0,0,0,0,3.685,0.887,0.029,17.7,3.5464,0.6274,0.0561
1778618552.1368847,1,0,0,0,0,3.492,0.425,0.015,26.3,0,0,0,0,3.497,0.292,0.047,15.0,0,0,0,0,3.505,0.292,0.047,15.0,0,0,0,0,3.782,0.878,0.031,17.5,0,0,0,0,2.021,0.19,0.016,20.8,0,0,0,0,4.888,1.731,0.226,6.7,0,0,0,0,3.501,0.324,0.037,15.1,0,0,0,0,3.685,0.887,0.029,17.7,3.5464,0.6274,0.0561
1778618552.1368847,1,0,0,0,0,3.492,0.425,0.015,26.3,0,0,0,0,3.497,0.292,0.047,15.0,0,0,0,0,3.505,0.292,0.047,15.0,0,0,0,0,3.782,0.878,0.031,17.5,0,0,0,0,2.021,0.19,0.016,20.8,0,0,0,0,4.888,1.731,0.226,6.7,0,0,0,0,3.501,0.324,0.037,15.1,0,0,0,0,3.685,0.887,0.029,17.7,3.5464,0.6274,0.0561
1778618552.617498,1,0,0,0,0,3.039,0.386,0.014,32.7,0,0,0,0,3.189,0.278,0.045,20.3,0,0,0,0,3.197,0.278,0.045,20.3,0,0,0,0,3.337,0.869,0.029,16.8,0,0,0,0,1.92,0.182,0.016,57.1,0,0,0,0,4.358,1.662,0.209,7.3,0,0,0,0,3.272,0.312,0.036,20.6,0,0,0,0,3.299,0.884,0.027,17.2,3.2014,0.6063,0.0526
1778618552.617498,1,0,0,0,0,3.039,0.386,0.014,32.7,0,0,0,0,3.189,0.278,0.045,20.3,0,0,0,0,3.197,0.278,0.045,20.3,0,0,0,0,3.337,0.869,0.029,16.8,0,0,0,0,1.92,0.182,0.016,57.1,0,0,0,0,4.358,1.662,0.209,7.3,0,0,0,0,3.272,0.312,0.036,20.6,0,0,0,0,3.299,0.884,0.027,17.2,3.2014,0.6063,0.0526
1778618552.617498,1,0,0,0,0,3.039,0.386,0.014,32.7,0,0,0,0,3.189,0.278,0.045,20.3,0,0,0,0,3.197,0.278,0.045,20.3,0,0,0,0,3.337,0.869,0.029,16.8,0,0,0,0,1.92,0.182,0.016,57.1,0,0,0,0,4.358,1.662,0.209,7.3,0,0,0,0,3.272,0.312,0.036,20.6,0,0,0,0,3.299,0.884,0.027,17.2,3.2014,0.6063,0.0526
1778618553.097436,1,0,0,0,0,2.675,0.357,0.013,36.4,0,0,0,0,2.827,0.267,0.042,20.9,0,0,0,0,2.825,0.267,0.042,21.0,0,0,0,0,3.059,0.764,0.028,16.8,0,0,0,0,1.794,0.18,0.015,57.4,0,0,0,0,3.974,1.501,0.2,6.9,0,0,0,0,2.943,0.298,0.034,21.0,0,0,0,0,3.011,0.78,0.026,17.0,2.8885,0.5516,0.0501
1778618553.097436,1,0,0,0,0,2.675,0.357,0.013,36.4,0,0,0,0,2.827,0.267,0.042,20.9,0,0,0,0,2.825,0.267,0.042,21.0,0,0,0,0,3.059,0.764,0.028,16.8,0,0,0,0,1.794,0.18,0.015,57.4,0,0,0,0,3.974,1.501,0.2,6.9,0,0,0,0,2.943,0.298,0.034,21.0,0,0,0,0,3.011,0.78,0.026,17.0,2.8885,0.5516,0.0501
1778618553.097436,1,0,0,0,0,2.675,0.357,0.013,36.4,0,0,0,0,2.827,0.267,0.042,20.9,0,0,0,0,2.825,0.267,0.042,21.0,0,0,0,0,3.059,0.764,0.028,16.8,0,0,0,0,1.794,0.18,0.015,57.4,0,0,0,0,3.974,1.501,0.2,6.9,0,0,0,0,2.943,0.298,0.034,21.0,0,0,0,0,3.011,0.78,0.026,17.0,2.8885,0.5516,0.0501
1778618553.5782523,1,0,0,0,0,2.97,0.432,0.013,31.6,0,0,0,0,2.947,0.318,0.039,16.6,0,0,0,0,2.935,0.317,0.039,16.6,0,0,0,0,3.542,0.925,0.028,17.8,0,0,0,0,1.676,0.184,0.013,23.4,0,0,0,0,4.292,1.65,0.196,6.6,0,0,0,0,3.08,0.347,0.032,16.0,0,0,0,0,3.517,0.946,0.027,17.9,3.12,0.6398,0.0483
